customer_id	gadget	revenues
K304170	F	62
K304170	G	73
K304180	E	49
K304180	F	59
K304180	G	71
K304190	A	9
K304190	B	21
K304190	C	29
K304190	D	40
K304190	E	51
K304190	F	59
K304190	G	67
K304190	H	82
K304190	I	92
K304190	J	102
K304200	D	38
K304200	E	49
K304200	F	56
K304200	G	68
K304210	A	11
K304210	B	16
K304210	C	28
K304210	E	50
K304210	F	58
K304210	G	66
K304220	F	57
K304220	G	72
K304230	A	7
K304230	B	17
K304230	D	39
K304230	E	52
K304230	F	60
K304230	G	69
K304230	K	105
K304230	L	122
K304240	A	5
K304240	B	19
K304240	C	29
K304240	D	42
K304240	E	52
K304240	F	62
K304240	G	66
K304250	A	5
K304250	B	20
K304250	E	52
K304250	F	59
K304250	G	72
K304250	H	75
K304250	I	90
K304250	J	97
K304260	E	50
K304260	F	57
K304260	G	67
K304260	H	81
K304260	I	87
K304260	J	99
K304270	E	48
K304270	F	61
K304270	G	73
K304280	A	8
K304280	B	16
K304280	D	36
K304280	E	51
K304280	G	65
K304280	H	75
K304280	J	101
K304290	E	53
K304290	F	57
K304290	G	70
K304290	K	111
K304300	F	57
K304300	G	65
K304310	E	50
K304310	G	69
K304310	H	77
K304310	I	88
K304310	J	97
K304320	A	10
K304320	B	20
K304320	D	40
K304320	E	54
K304320	F	59
K304320	G	71
K304330	E	50
K304330	F	61
K304330	G	68
K304340	E	49
K304340	F	61
K304340	G	64
K304340	K	112
K304340	L	118
K304350	A	7
K304350	B	19
K304350	C	34
K304350	D	40
K304350	E	48
K304350	F	56
K304350	G	69
K304360	E	46
K304360	F	60
K304360	G	68
K304360	K	114
K304370	E	45
K304370	F	59
K304370	G	72
K304370	L	121
K304380	E	49
K304380	F	60
K304380	G	71
K304390	E	48
K304390	F	63
K304390	G	72
K304400	A	7
K304400	D	40
K304400	F	64
K304400	G	64
K304400	K	110
K304400	L	122
K304410	F	60
K304410	G	75
K304410	H	78
K304420	E	44
K304420	F	58
K304420	G	66
K304420	J	102
K304430	A	15
K304430	B	21
K304430	C	33
K304430	D	36
K304430	E	50
K304430	F	60
K304430	G	68
K304440	B	22
K304440	C	30
K304440	D	42
K304440	E	47
K304440	F	57
K304440	G	69
K304440	I	87
K304440	J	99
K304450	A	6
K304450	B	19
K304450	C	30
K304450	D	39
K304450	E	52
K304450	F	61
K304450	G	65
K304460	E	49
K304460	F	62
K304460	G	70
K304470	A	9
K304470	C	26
K304470	D	40
K304470	E	50
K304470	F	58
K304470	G	71
K304470	K	114
K304480	E	47
K304480	F	59
K304490	E	50
K304490	F	59
K304490	G	69
K304490	H	78
K304490	I	86
K304490	J	96
K304500	E	46
K304500	F	60
K304500	G	73
K304510	B	19
K304510	C	27
K304510	D	41
K304510	E	53
K304510	F	60
K304510	G	75
K304520	E	48
K304520	F	63
K304520	G	72
K304520	H	80
K304520	I	89
K304520	J	100
K304530	B	21
K304530	E	50
K304530	F	55
K304530	J	100
K304530	K	115
K304530	L	116
K304540	D	43
K304540	E	51
K304540	F	56
K304540	G	73
K304540	H	80
K304540	I	84
K304550	B	20
K304550	D	42
K304550	E	44
K304550	F	58
K304550	G	68
K304560	A	10
K304560	B	19
K304560	C	30
K304560	D	40
K304560	E	53
K304560	F	60
K304560	G	70
K304570	E	53
K304580	B	15
K304580	C	33
K304580	E	46
K304580	F	58
K304580	G	69
K304580	I	84
K304590	A	10
K304590	C	27
K304590	D	36
K304590	E	52
K304590	F	60
K304590	G	70
K304600	E	44
K304600	F	61
K304600	G	69
K304610	A	11
K304610	B	22
K304610	C	33
K304610	E	50
K304610	F	56
K304610	G	68
K304610	H	81
K304620	E	46
K304620	F	55
K304620	H	76
K304630	E	53
K304630	F	58
K304630	G	69
K304630	I	91
K304630	J	101
K304640	E	47
K304640	F	58
K304640	G	68
K304640	H	83
K304640	I	83
K304640	J	102
K304640	K	109
K304650	E	46
K304650	F	61
K304650	G	67
K304650	K	113
K304660	B	19
K304660	C	31
K304660	D	36
K304660	E	48
K304660	F	58
K304660	G	67
K304670	A	12
K304670	B	19
K304670	C	27
K304670	D	41
K304670	E	46
K304670	F	57
K304670	G	73
K304670	K	111
K304670	L	121
K304680	A	14
K304680	B	23
K304680	C	25
K304680	D	39
K304680	E	48
K304680	F	65
K304680	G	73
K304680	H	82
K304690	E	49
K304690	F	60
K304690	G	70
K304690	K	106
K304700	E	50
K304700	F	67
K304700	G	69
K304710	E	49
K304710	F	57
K304710	G	67
K304720	E	51
K304720	F	63
K304720	G	70
K304720	H	77
K304720	I	88
K304720	J	100
K304730	A	10
K304730	E	53
K304730	F	56
K304730	G	65
K304730	K	109
K304730	L	118
K304740	E	51
K304740	F	55
K304740	G	70
K304750	E	49
K304750	F	58
K304750	G	70
K304750	I	91
K304750	K	105
K304750	L	114
K304760	E	50
K304760	F	60
K304760	G	67
K304760	K	110
K304760	L	119
K304770	E	55
K304770	F	59
K304770	G	69
K304780	A	10
K304780	B	23
K304780	E	54
K304780	F	60
K304780	G	66
K304790	A	12
K304790	B	20
K304790	C	28
K304790	D	32
K304790	E	49
K304790	F	55
K304790	G	68
K304800	E	48
K304800	F	60
K304800	G	68
K304800	K	107
K304800	L	121
K304810	A	10
K304810	B	16
K304810	E	53
K304810	F	61
K304810	G	70
K304810	I	85
K304810	J	101
K304820	E	45
K304820	F	64
K304820	G	70
K304820	J	104
K304830	B	21
K304830	C	24
K304830	E	50
K304830	F	62
K304830	G	63
K304840	A	9
K304840	E	48
K304840	F	61
K304840	G	70
K304840	I	88
K304840	J	100
K304840	K	109
K304840	L	121
K304850	A	9
K304850	B	19
K304850	C	31
K304850	D	42
K304850	E	48
K304850	F	55
K304860	E	52
K304860	F	58
K304860	G	70
K304860	H	75
K304860	I	88
K304870	A	9
K304870	B	20
K304870	D	37
K304870	E	51
K304870	F	60
K304870	G	71
K304880	E	48
K304880	F	59
K304880	G	68
K304880	H	83
K304880	I	91
K304880	J	99
K304880	K	111
K304880	L	117
K304890	A	6
K304890	B	22
K304890	C	29
K304890	D	43
K304890	E	52
K304890	F	63
K304890	G	69
K304890	I	90
K304900	F	61
K304900	G	70
K304900	J	94
K304910	A	9
K304910	C	34
K304910	F	55
K304910	G	68
K304920	E	49
K304920	F	59
K304920	G	75
K304930	E	50
K304930	F	60
K304930	G	65
K304940	B	23
K304940	C	32
K304940	D	39
K304940	E	52
K304940	F	59
K304940	G	73
K304940	K	112
K304940	L	121
K304950	E	51
K304950	F	60
K304950	G	71
K304960	E	47
K304960	F	65
K304960	G	72
K304960	H	78
K304970	A	8
K304970	B	21
K304970	C	33
K304970	E	50
K304970	F	59
K304970	G	68
K304970	I	87
K304970	L	119
K304980	E	43
K304980	F	57
K304980	G	70
K304980	K	112
K304980	L	118
K304990	A	12
K304990	B	19
K304990	C	27
K304990	D	37
K304990	E	48
K304990	F	60
K304990	G	70
K305000	E	49
K305000	F	63
K305000	G	73
K305000	K	108
K305000	L	117
K305010	E	46
K305010	F	58
K305010	G	68
K305020	A	8
K305020	C	29
K305020	D	40
K305020	E	52
K305020	F	63
K305020	G	67
K305020	I	90
K305020	J	104
K305030	E	50
K305030	F	59
K305030	G	67
K305030	H	83
K305030	J	102
K305040	E	54
K305040	F	57
K305040	G	70
K305050	E	50
K305050	F	58
K305050	G	69
K305050	H	79
K305060	E	50
K305060	F	58
K305060	G	68
K305060	I	90
K305060	J	96
K305070	F	60
K305070	G	72
K305070	K	109
K305080	E	47
K305080	F	59
K305080	G	73
K305080	H	82
K305080	I	91
K305080	J	101
K305090	D	40
K305090	E	49
K305090	F	58
K305090	G	68
K305090	H	82
K305090	I	91
K305090	J	98
K305100	E	49
K305100	F	58
K305100	G	70
K305110	E	52
K305110	G	66
K305120	E	45
K305120	F	60
K305120	G	70
K305120	H	81
K305130	E	46
K305130	F	58
K305130	G	74
K305130	H	81
K305130	I	91
K305130	J	97
K305140	A	8
K305140	B	22
K305140	C	24
K305140	D	38
K305140	E	49
K305140	G	73
K305150	A	14
K305150	C	30
K305150	D	37
K305150	E	49
K305150	F	64
K305150	G	71
K305150	H	80
K305150	I	92
K305150	J	98
K305160	A	10
K305160	B	22
K305160	C	34
K305160	D	36
K305160	E	53
K305160	F	59
K305160	G	66
K305160	L	118
K305170	E	49
K305170	F	59
K305170	G	73
K305170	L	118
K305180	F	56
K305180	G	72
K305180	K	108
K305180	L	120
K305190	F	57
K305190	G	69
K305190	K	116
K305190	L	121
K305200	D	38
K305200	E	48
K305200	F	60
K305200	G	70
K305210	A	10
K305210	B	26
K305210	C	32
K305210	D	41
K305210	E	47
K305210	F	65
K305210	G	67
K305220	B	21
K305220	E	47
K305220	F	55
K305220	G	67
K305230	A	3
K305230	B	15
K305230	C	27
K305230	E	53
K305230	F	63
K305230	L	120
K305240	E	54
K305240	F	64
K305240	G	67
K305240	K	111
K305240	L	119
K305250	E	53
K305250	F	61
K305250	G	66
K305260	E	48
K305260	F	60
K305260	G	71
K305260	K	111
K305270	B	15
K305270	E	50
K305270	F	60
K305270	G	66
K305280	E	47
K305280	G	69
K305290	E	47
K305290	F	62
K305290	G	65
K305290	J	103
K305300	A	11
K305300	B	17
K305300	C	28
K305300	D	38
K305300	E	49
K305300	F	61
K305300	G	68
K305300	H	76
K305310	D	36
K305310	E	49
K305310	F	61
K305310	G	70
K305310	K	106
K305310	L	118
K305320	A	6
K305320	B	17
K305320	C	25
K305320	D	40
K305320	E	47
K305320	F	58
K305320	G	68
K305320	I	89
K305330	A	14
K305330	C	30
K305330	D	40
K305330	E	48
K305330	F	59
K305340	B	19
K305340	F	61
K305340	G	72
K305350	E	52
K305350	F	58
K305350	G	67
K305350	H	78
K305350	I	91
K305350	J	95
K305360	E	52
K305360	F	57
K305360	G	73
K305360	H	79
K305370	E	43
K305370	F	63
K305370	G	71
K305380	B	21
K305380	C	28
K305380	D	40
K305380	E	46
K305380	F	58
K305380	G	73
K305380	J	96
K305390	E	50
K305390	F	62
K305390	G	69
K305390	K	110
K305400	E	51
K305400	G	67
K305410	B	20
K305410	C	31
K305410	D	38
K305410	E	45
K305410	F	63
K305410	G	73
K305420	B	21
K305420	D	34
K305420	E	48
K305420	F	63
K305420	G	68
K305420	L	119
K305430	E	49
K305430	F	58
K305430	G	71
K305430	K	109
K305430	L	115
K305440	B	21
K305440	C	32
K305440	E	50
K305440	F	60
K305440	G	69
K305450	A	8
K305450	B	18
K305450	C	27
K305450	D	40
K305450	E	51
K305450	F	62
K305450	G	70
K305460	B	16
K305460	C	27
K305460	E	48
K305460	F	60
K305460	G	68
K305460	K	106
K305460	L	117
K305470	E	50
K305470	F	62
K305470	G	71
K305470	J	104
K305470	K	106
K305480	E	51
K305480	F	63
K305480	G	73
K305480	H	77
K305490	A	10
K305490	B	19
K305490	C	29
K305490	D	42
K305490	E	50
K305490	F	60
K305490	G	69
K305490	H	78
K305500	A	12
K305500	E	46
K305500	F	60
K305500	G	68
K305500	K	107
K305500	L	118
K305510	E	48
K305510	F	60
K305510	G	66
K305520	E	47
K305520	F	65
K305520	G	68
K305520	H	81
K305520	I	90
K305520	J	105
K305520	K	113
K305520	L	121
K305530	E	48
K305530	F	53
K305530	G	72
K305530	K	113
K305530	L	120
K305540	E	49
K305540	F	58
K305540	G	70
K305540	K	112
K305540	L	119
K305550	E	49
K305550	F	59
K305550	G	70
K305550	J	97
K305560	E	52
K305560	F	58
K305560	G	67
K305570	B	16
K305570	D	39
K305570	E	50
K305570	G	66
K305570	K	109
K305580	B	19
K305580	C	31
K305580	D	42
K305580	E	50
K305580	F	59
K305580	G	66
K305590	A	10
K305590	C	31
K305590	E	52
K305590	F	61
K305590	G	65
K305600	E	49
K305600	F	62
K305600	G	72
K305610	E	51
K305610	F	61
K305610	G	68
K305620	A	6
K305620	B	17
K305620	C	31
K305620	E	49
K305620	F	62
K305620	G	72
K305630	D	38
K305630	E	50
K305630	F	63
K305630	G	68
K305630	H	82
K305630	I	93
K305640	B	22
K305640	E	53
K305640	F	60
K305640	G	67
K305640	J	99
K305640	K	112
K305640	L	122
K305650	A	13
K305650	C	30
K305650	D	39
K305650	E	49
K305650	F	57
K305650	G	73
K305660	E	45
K305660	F	62
K305660	G	70
K305660	H	80
K305660	J	103
K305660	K	109
K305670	E	49
K305670	F	62
K305670	G	74
K305670	K	108
K305670	L	119
K305680	E	47
K305680	F	59
K305680	G	65
K305680	I	87
K305690	A	8
K305690	B	20
K305690	C	33
K305690	D	41
K305690	E	47
K305690	F	59
K305690	G	71
K305700	C	30
K305700	E	46
K305700	F	59
K305700	G	69
K305700	H	80
K305700	J	96
K305700	K	107
K305700	L	117
K305710	B	20
K305710	F	60
K305710	G	70
K305710	K	108
K305710	L	120
K305720	E	55
K305720	F	62
K305720	G	70
K305720	H	78
K305720	I	88
K305720	J	99
K305730	A	8
K305730	E	45
K305730	F	57
K305730	G	66
K305740	E	50
K305740	F	65
K305740	G	72
K305750	E	51
K305750	F	63
K305750	G	70
K305760	E	52
K305760	F	64
K305760	G	69
K305760	H	79
K305760	I	91
K305760	J	101
K305760	K	109
K305760	L	116
K305770	F	58
K305770	G	72
K305780	A	8
K305780	B	18
K305780	C	29
K305780	D	39
K305780	E	50
K305780	F	67
K305780	G	69
K305780	K	111
K305790	E	54
K305790	F	59
K305790	G	70
K305790	H	77
K305790	K	113
K305790	L	121
K305800	A	7
K305800	C	30
K305800	D	42
K305800	E	54
K305800	F	60
K305800	G	69
K305800	H	85
K305800	I	90
K305810	E	51
K305810	F	59
K305810	G	68
K305820	A	10
K305820	E	51
K305820	F	61
K305820	G	73
K305830	A	13
K305830	C	32
K305830	D	38
K305830	E	48
K305830	F	58
K305830	G	73
K305830	H	79
K305830	I	88
K305830	K	111
K305830	L	118
K305840	E	47
K305840	F	61
K305840	G	70
K305850	E	50
K305850	F	55
K305850	G	70
K305850	H	81
K305860	E	51
K305860	F	59
K305860	G	69
K305860	H	83
K305860	J	98
K305870	A	7
K305870	B	18
K305870	C	29
K305870	F	60
K305870	G	69
K305870	I	92
K305880	A	9
K305880	B	19
K305880	C	31
K305880	E	47
K305880	F	55
K305880	G	72
K305890	E	50
K305890	F	59
K305890	G	66
K305890	H	76
K305890	I	90
K305890	J	101
K305900	A	9
K305900	B	22
K305900	C	31
K305900	D	37
K305900	E	46
K305900	F	62
K305900	G	71
K305910	E	50
K305910	G	72
K305910	H	78
K305910	I	90
K305910	L	114
K305920	A	11
K305920	C	26
K305920	D	36
K305920	E	45
K305920	F	62
K305920	G	72
K305920	K	113
K305930	E	50
K305930	G	68
K305940	A	10
K305940	E	48
K305940	F	60
K305940	G	69
K305950	E	45
K305950	F	58
K305950	G	68
K305950	H	81
K305950	I	92
K305950	J	92
K305950	L	119
K305960	E	51
K305960	F	60
K305960	G	69
K305960	K	107
K305970	E	48
K305970	F	59
K305970	G	71
K305970	K	112
K305980	E	53
K305980	F	58
K305980	G	69
K305980	K	109
K305980	L	120
K305990	E	49
K305990	F	60
K305990	G	66
K305990	I	90
K305990	J	99
K305990	L	119
K306000	C	34
K306000	E	47
K306000	F	63
K306000	G	68
K306000	K	110
K306000	L	121
K306010	E	55
K306010	F	56
K306010	G	72
K306010	L	120
K306020	A	10
K306020	C	34
K306020	E	50
K306020	F	58
K306020	G	68
K306020	H	80
K306020	I	88
K306020	J	99
K306020	K	110
K306030	A	9
K306030	B	20
K306030	C	31
K306030	D	41
K306030	E	46
K306030	F	62
K306030	G	71
K306030	H	82
K306030	I	82
K306030	J	100
K306030	L	118
K306040	A	7
K306040	B	14
K306040	C	29
K306040	D	35
K306040	E	54
K306040	F	61
K306040	G	71
K306040	K	114
K306040	L	117
K306050	E	53
K306050	F	58
K306050	G	74
K306060	E	49
K306060	F	60
K306060	G	69
K306070	A	8
K306070	B	20
K306070	D	38
K306070	E	49
K306070	F	56
K306070	G	68
K306080	B	16
K306080	C	33
K306080	D	41
K306080	E	47
K306080	F	59
K306080	G	69
K306080	I	89
K306080	K	109
K306080	L	122
K306090	B	22
K306090	D	38
K306090	E	53
K306090	F	56
K306090	G	71
K306100	A	10
K306100	B	17
K306100	C	29
K306100	D	37
K306100	E	46
K306100	F	60
K306100	G	69
K306110	A	6
K306110	C	29
K306110	D	38
K306110	E	52
K306110	F	60
K306110	G	69
K306120	E	53
K306120	F	58
K306120	G	70
K306120	K	110
K306120	L	117
K306130	A	8
K306130	B	21
K306130	C	26
K306130	D	42
K306130	E	47
K306130	F	64
K306130	G	71
K306130	H	83
K306130	I	89
K306130	J	102
K306140	E	55
K306140	F	59
K306140	G	67
K306140	K	107
K306150	D	40
K306150	E	49
K306150	F	58
K306160	E	51
K306160	F	59
K306160	G	71
K306170	E	50
K306170	F	62
K306170	G	69
K306180	E	51
K306180	F	59
K306180	G	73
K306180	H	77
K306180	I	92
K306180	J	96
K306180	L	120
K306190	D	39
K306190	E	49
K306190	F	60
K306190	G	72
K306200	E	51
K306200	F	57
K306200	G	68
K306210	B	22
K306210	C	28
K306210	D	43
K306210	E	48
K306210	F	55
K306210	H	83
K306210	J	102
K306220	B	22
K306220	C	30
K306220	E	50
K306220	F	59
K306220	G	68
K306220	K	110
K306220	L	126
K306230	E	48
K306230	F	60
K306230	G	69
K306230	H	80
K306230	I	87
K306230	J	99
K306240	D	42
K306240	E	46
K306240	G	72
K306240	K	102
K306240	L	120
K306250	E	52
K306250	F	59
K306250	G	70
K306260	E	50
K306260	F	59
K306260	G	68
K306260	K	116
K306270	E	52
K306270	F	63
K306270	G	68
K306280	A	11
K306280	B	15
K306280	C	30
K306280	D	38
K306280	E	49
K306280	F	61
K306280	G	71
K306280	H	79
K306280	I	86
K306280	J	99
K306280	K	111
K306280	L	116
K306290	E	50
K306290	F	59
K306290	G	70
K306290	I	94
K306290	J	101
K306300	A	9
K306300	B	18
K306300	C	32
K306300	D	34
K306300	E	48
K306300	F	57
K306300	G	66
K306300	J	102
K306310	E	48
K306310	F	59
K306310	G	66
K306320	E	50
K306320	F	64
K306320	G	71
K306330	E	50
K306330	F	59
K306330	G	69
K306340	A	8
K306340	B	20
K306340	D	38
K306340	E	55
K306340	F	60
K306340	G	66
K306340	K	111
K306340	L	119
K306350	E	47
K306350	F	60
K306350	G	73
K306350	K	102
K306350	L	120
K306360	E	51
K306360	F	61
K306360	G	73
K306360	L	116
K306370	A	14
K306370	B	24
K306370	C	30
K306370	D	38
K306370	E	50
K306370	F	57
K306370	G	67
K306380	E	54
K306380	F	59
K306380	G	70
K306380	H	78
K306380	J	99
K306390	E	49
K306390	F	58
K306390	G	73
K306390	K	112
K306400	E	47
K306400	F	59
K306400	G	71
K306400	K	113
K306400	L	118
K306410	C	33
K306410	E	50
K306410	F	60
K306410	G	67
K306420	E	48
K306420	F	61
K306420	G	75
K306420	K	109
K306420	L	116
K306430	B	15
K306430	C	29
K306430	D	40
K306430	E	49
K306430	F	57
K306430	G	67
K306440	E	48
K306440	F	61
K306440	G	71
K306440	H	81
K306440	J	93
K306440	K	107
K306440	L	117
K306450	E	47
K306450	F	62
K306450	G	72
K306460	E	50
K306460	F	59
K306460	G	71
K306460	K	104
K306460	L	118
K306470	E	51
K306470	F	58
K306470	G	72
K306470	J	99
K306480	B	20
K306480	C	30
K306480	D	42
K306480	E	50
K306480	F	61
K306480	G	72
K306490	E	50
K306490	F	57
K306490	G	73
K306490	H	77
K306490	K	109
K306490	L	120
K306500	A	14
K306500	B	19
K306500	C	28
K306500	D	45
K306500	E	44
K306500	F	56
K306500	G	65
K306500	L	121
K306510	E	49
K306510	F	61
K306510	G	67
K306520	A	11
K306520	B	18
K306520	C	30
K306520	D	46
K306520	E	50
K306520	F	59
K306520	G	69
K306520	I	90
K306530	E	55
K306530	F	58
K306530	G	66
K306540	A	4
K306540	C	29
K306540	D	39
K306540	E	47
K306540	F	58
K306540	G	68
K306540	H	83
K306540	I	91
K306540	J	102
K306540	K	108
K306540	L	120
K306550	E	44
K306550	F	61
K306550	G	67
K306560	E	49
K306560	F	54
K306560	G	69
K306560	H	76
K306560	I	86
K306570	E	50
K306570	F	59
K306570	G	66
K306570	K	104
K306570	L	120
K306580	A	6
K306580	B	19
K306580	D	39
K306580	E	47
K306580	F	60
K306580	G	67
K306580	L	120
K306590	E	50
K306590	F	59
K306590	G	67
K306590	I	86
K306590	K	115
K306600	B	17
K306600	C	29
K306600	D	42
K306600	E	51
K306600	F	60
K306600	G	72
K306600	K	110
K306610	A	6
K306610	B	21
K306610	C	30
K306610	D	42
K306610	E	47
K306610	F	56
K306610	G	73
K306610	I	83
K306620	E	52
K306620	F	57
K306620	G	70
K306620	H	78
K306620	I	94
K306620	K	108
K306630	F	62
K306630	G	69
K306630	K	108
K306630	L	126
K306640	E	47
K306640	F	59
K306640	G	71
K306640	K	110
K306640	L	120
K306650	E	52
K306650	F	62
K306650	G	69
K306650	H	78
K306650	I	85
K306650	J	101
K306660	A	6
K306660	B	20
K306660	C	34
K306660	D	37
K306660	E	50
K306660	F	63
K306660	G	69
K306660	H	78
K306660	J	103
K306670	B	21
K306670	C	29
K306670	D	40
K306670	E	46
K306670	F	64
K306670	G	74
K306670	H	78
K306670	K	107
K306680	A	4
K306680	B	18
K306680	C	28
K306680	D	38
K306680	E	47
K306680	F	56
K306680	G	66
K306680	I	90
K306680	J	103
K306680	K	109
K306680	L	119
K306690	E	52
K306690	G	68
K306700	A	9
K306700	B	18
K306700	D	38
K306700	E	49
K306700	G	70
K306700	I	87
K306700	J	96
K306710	F	60
K306710	G	69
K306710	H	77
K306710	I	92
K306710	J	102
K306720	E	48
K306720	F	55
K306720	G	70
K306730	E	48
K306730	F	55
K306730	G	70
K306730	K	112
K306730	L	121
K306740	E	54
K306740	F	60
K306740	G	70
K306740	K	108
K306740	L	120
K306750	E	49
K306750	F	59
K306750	G	64
K306750	K	104
K306760	E	48
K306760	F	59
K306760	G	69
K306760	H	77
K306760	I	91
K306760	J	99
K306770	A	6
K306770	B	23
K306770	C	30
K306770	D	37
K306770	E	50
K306770	F	62
K306770	G	69
K306770	K	112
K306770	L	118
K306780	A	9
K306780	C	24
K306780	D	40
K306780	E	53
K306780	F	64
K306780	G	68
K306790	E	52
K306790	F	63
K306790	G	73
K306800	A	6
K306800	B	24
K306800	D	43
K306800	E	52
K306800	F	61
K306800	G	73
K306800	H	78
K306800	I	87
K306800	J	101
K306810	E	49
K306810	F	56
K306810	G	73
K306810	I	89
K306820	B	22
K306820	C	30
K306820	D	41
K306820	E	48
K306820	F	64
K306820	G	69
K306820	H	77
K306820	I	90
K306820	J	98
K306830	E	49
K306830	F	64
K306830	G	67
K306840	E	49
K306840	F	62
K306840	G	69
K306840	K	107
K306840	L	117
K306850	E	51
K306850	F	60
K306850	G	70
K306860	E	49
K306860	F	63
K306860	G	71
K306860	H	81
K306860	I	87
K306870	C	26
K306870	E	48
K306870	F	62
K306870	G	66
K306870	H	78
K306870	J	95
K306880	A	7
K306880	B	19
K306880	C	25
K306880	D	39
K306880	E	50
K306880	F	58
